grid_id,학교거리,학교반경내여부,어린이보호구역여부,도로폭,차로수,일방통행여부,이면도로여부,보행등밀도,보행자신호등밀도,가로등밀도,바닥형보행신호등설치밀도,버스서비스강도,음식점밀도,공원접근성,편의점밀도
SEOUL_R026_C050,188.72513,1.0,0.0,0.0,0.0,1.0,0.0,60.0,60.0,,,11.0,133.1264367816092,1.0,5.045977011494253
SEOUL_R026_C051,141.43639,1.0,1.0,0.0,0.0,1.0,0.0,48.0,48.0,,48.0,7.0,104.09206349206347,1.0,1.5492063492063493
SEOUL_R026_C052,164.05353,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,79.4,1.0,5.6
SEOUL_R026_C053,88.56187,1.0,1.0,0.0,0.0,1.0,0.0,32.0,32.0,,16.0,5.5,41.42857142857143,1.0,5.483516483516484
SEOUL_R026_C054,119.3905,1.0,1.0,0.0,0.0,1.0,0.0,8.0,8.0,60.0,,2.0,53.31578947368421,1.0,6.010526315789473
SEOUL_R026_C055,470.07767,1.0,0.0,0.0,0.0,1.0,0.0,48.0,48.0,256.0,,5.75,32.43006993006993,1.0,2.367132867132867
SEOUL_R026_C056,310.63388,1.0,0.0,0.0,0.0,1.0,0.0,120.0,120.0,,48.0,5.714285714285714,145.16822429906543,1.0,7.119158878504673
SEOUL_R026_C057,166.29556,1.0,0.0,0.0,0.0,1.0,0.0,88.0,88.0,,32.0,5.555555555555555,239.0933908045977,1.0,20.21551724137931
SEOUL_R026_C058,87.364716,1.0,1.0,0.0,0.0,1.0,0.0,56.0,56.0,,44.0,4.0,54.270833333333336,1.0,7.223214285714286
SEOUL_R026_C059,375.64856,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
SEOUL_R026_C060,607.2406,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R026_C061,766.53174,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R026_C072,799.6035,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R027_C003,1672.792,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R027_C004,1304.7921,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,
SEOUL_R027_C005,889.75385,0.0,0.0,0.0,0.0,1.0,0.0,,,,,23.0,0.625,0.0,0.0
SEOUL_R027_C006,469.74954,1.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,,,20.6,1.1079545454545454,1.0,0.0
SEOUL_R027_C007,233.18341,1.0,0.0,0.0,0.0,1.0,0.0,12.0,12.0,,,,19.783783783783782,1.0,1.837837837837838
SEOUL_R027_C008,252.69519,1.0,1.0,0.0,0.0,1.0,0.0,200.0,200.0,,52.0,5.5,92.03960396039604,1.0,9.143564356435643
SEOUL_R027_C009,103.157524,1.0,1.0,0.0,0.0,1.0,0.0,92.0,92.0,,,2.0,32.361111111111114,1.0,1.7546296296296295
SEOUL_R027_C010,399.06088,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
SEOUL_R027_C011,897.511,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
SEOUL_R027_C012,865.8124,0.0,0.0,0.0,0.0,1.0,0.0,,,132.0,,,1.0,1.0,0.0
SEOUL_R027_C013,750.2299,0.0,0.0,0.0,0.0,1.0,0.0,,,180.0,,,0.631578947368421,1.0,0.0
SEOUL_R027_C014,741.7973,0.0,0.0,0.0,0.0,1.0,0.0,,,12.0,,,0.0,1.0,0.0
SEOUL_R027_C015,606.27057,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R027_C016,1029.9033,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
SEOUL_R027_C017,1287.6056,0.0,0.0,0.0,0.0,1.0,0.0,,,424.0,,,,1.0,
SEOUL_R027_C018,1207.1959,0.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,196.0,,,,1.0,
SEOUL_R027_C019,736.40497,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R027_C020,343.2356,1.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,,8.0,4.0,5.061224489795919,1.0,1.0612244897959184
SEOUL_R027_C021,281.3043,1.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,,,,69.82051282051282,1.0,2.051282051282051
SEOUL_R027_C022,137.84918,1.0,1.0,0.0,0.0,0.0,0.0,148.0,148.0,,48.0,8.909090909090908,229.2901554404145,1.0,5.238341968911917
SEOUL_R027_C023,410.60086,1.0,1.0,0.0,0.0,0.0,0.0,72.0,72.0,,,9.333333333333334,256.9674267100977,1.0,4.973941368078176
SEOUL_R027_C024,463.85858,1.0,0.0,0.0,0.0,1.0,0.0,100.0,100.0,56.0,,10.6,30.456,1.0,0.532
SEOUL_R027_C025,102.46063,1.0,1.0,0.0,0.0,0.0,0.0,80.0,80.0,,64.0,5.428571428571429,50.82035928143713,1.0,1.8562874251497008
SEOUL_R027_C026,107.684395,1.0,1.0,0.0,0.0,0.0,0.0,88.0,88.0,,16.0,6.0,55.34069400630915,1.0,4.668769716088328
SEOUL_R027_C027,223.9886,1.0,0.0,0.0,0.0,1.0,0.0,164.0,164.0,,116.0,3.7142857142857144,120.40625,1.0,9.041666666666666
SEOUL_R027_C028,343.28333,1.0,1.0,0.0,0.0,1.0,0.0,96.0,96.0,36.0,40.0,5.5,149.4381625441696,1.0,8.560070671378092
SEOUL_R027_C029,270.1355,1.0,0.0,0.0,0.0,1.0,0.0,104.0,104.0,88.0,40.0,2.625,46.774946921443735,1.0,3.343949044585987
SEOUL_R027_C030,134.3266,1.0,0.0,0.0,0.0,1.0,0.0,40.0,40.0,16.0,16.0,6.0,39.54347826086956,1.0,2.4927536231884058
SEOUL_R027_C031,374.9039,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R027_C032,393.89288,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.375,1.0,0.0
SEOUL_R027_C033,149.97198,1.0,1.0,0.0,0.0,1.0,0.0,32.0,32.0,,,1.0,7.892086330935252,1.0,1.762589928057554
SEOUL_R027_C034,375.24908,1.0,0.0,0.0,0.0,1.0,0.0,,,,,13.0,20.457142857142856,1.0,1.8928571428571428
SEOUL_R027_C035,162.01674,1.0,1.0,0.0,0.0,1.0,0.0,16.0,16.0,,,,44.46527777777778,1.0,1.6736111111111112
SEOUL_R027_C036,340.5989,1.0,1.0,0.0,0.0,1.0,0.0,80.0,80.0,,,7.5,329.1640488656195,1.0,12.11169284467714
SEOUL_R027_C037,513.89404,0.0,0.0,0.0,0.0,1.0,0.0,72.0,72.0,,,4.0,205.53164556962025,1.0,6.113924050632911
SEOUL_R027_C038,43.54285,1.0,0.0,0.0,0.0,1.0,0.0,72.0,72.0,,,6.75,163.29818181818183,1.0,6.48
SEOUL_R027_C039,141.18433,1.0,0.0,0.0,0.0,1.0,0.0,96.0,96.0,,,6.75,219.41342756183747,1.0,5.572438162544168
SEOUL_R027_C040,485.62897,1.0,0.0,0.0,0.0,1.0,0.0,,,,,4.0,138.26168224299064,1.0,1.0560747663551402
SEOUL_R027_C041,144.12262,1.0,0.0,0.0,0.0,1.0,0.0,76.0,76.0,,,9.0,71.24,1.0,1.985
SEOUL_R027_C042,56.62692,1.0,1.0,0.0,0.0,1.0,0.0,80.0,80.0,,,8.5,85.7675,1.0,3.055
SEOUL_R027_C043,332.26865,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,38.186466165413535,1.0,4.040601503759398
SEOUL_R027_C044,178.86142,1.0,1.0,0.0,0.0,1.0,0.0,40.0,40.0,,16.0,2.5,50.2549889135255,1.0,5.811529933481153
SEOUL_R027_C045,242.27147,1.0,1.0,0.0,0.0,1.0,0.0,44.0,44.0,,16.0,10.333333333333334,121.6723076923077,1.0,7.83076923076923
SEOUL_R027_C046,207.40067,1.0,1.0,0.0,0.0,1.0,0.0,40.0,40.0,,,7.666666666666667,124.74759615384616,1.0,6.170673076923077
SEOUL_R027_C047,404.84488,1.0,0.0,0.0,0.0,1.0,0.0,116.0,116.0,68.0,40.0,4.0,103.52045454545454,1.0,18.086363636363636
SEOUL_R027_C048,566.6795,0.0,0.0,0.0,0.0,1.0,0.0,84.0,84.0,,8.0,9.1,156.60626398210292,1.0,113.6510067114094
SEOUL_R027_C049,301.3496,1.0,0.0,0.0,0.0,1.0,0.0,128.0,128.0,,56.0,8.333333333333334,107.06017191977077,1.0,33.81948424068768
SEOUL_R027_C050,198.92601,1.0,1.0,0.0,0.0,1.0,0.0,64.0,64.0,,,3.5,59.30769230769231,1.0,3.8816568047337285
SEOUL_R027_C051,232.77498,1.0,0.0,0.0,0.0,1.0,0.0,72.0,72.0,,36.0,6.0,118.53275109170306,1.0,11.838427947598252
SEOUL_R027_C052,116.96401,1.0,1.0,0.0,0.0,1.0,0.0,32.0,32.0,,24.0,5.0,95.87958115183244,1.0,10.00523560209424
SEOUL_R027_C053,217.73714,1.0,1.0,0.0,0.0,1.0,0.0,64.0,64.0,,32.0,3.7142857142857144,105.2046979865772,1.0,10.580536912751676
SEOUL_R027_C054,71.6988,1.0,0.0,0.0,0.0,1.0,0.0,64.0,64.0,,48.0,6.0,106.81935483870969,1.0,9.058064516129035
SEOUL_R027_C055,250.47249,1.0,1.0,0.0,0.0,1.0,0.0,24.0,24.0,144.0,,2.0,12.31372549019608,1.0,1.9411764705882353
SEOUL_R027_C056,207.30443,1.0,1.0,0.0,0.0,1.0,0.0,64.0,64.0,,40.0,4.285714285714286,126.003367003367,1.0,18.922558922558924
SEOUL_R027_C057,133.4783,1.0,1.0,0.0,0.0,1.0,0.0,36.0,36.0,,8.0,4.571428571428571,142.84405940594058,1.0,17.292079207920793
SEOUL_R027_C058,360.27612,1.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,,,3.0,28.240310077519386,1.0,5.077519379844961
SEOUL_R027_C059,549.2508,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,1.0,1.0,0.0
SEOUL_R027_C070,633.68726,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,4.75,0.0,0.0
SEOUL_R027_C071,388.763,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,9.38888888888889,0.0,0.0
SEOUL_R027_C072,438.8849,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,3.8846153846153846,0.0,0.0
SEOUL_R028_C002,2135.4312,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R028_C003,1799.5593,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,
SEOUL_R028_C004,1348.628,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R028_C005,855.18414,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,
SEOUL_R028_C006,379.31787,1.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,,,,50.733333333333334,1.0,0.8666666666666667
SEOUL_R028_C007,237.53787,1.0,1.0,0.0,0.0,1.0,0.0,64.0,64.0,,32.0,11.333333333333334,83.87378640776699,1.0,4.5
SEOUL_R028_C008,415.27658,1.0,1.0,0.0,0.0,1.0,0.0,112.0,112.0,,,4.7272727272727275,139.6705069124424,1.0,28.649769585253456
SEOUL_R028_C009,230.79454,1.0,0.0,0.0,0.0,1.0,0.0,140.0,140.0,,,4.5,61.761744966442954,1.0,9.036912751677852
SEOUL_R028_C010,265.69998,1.0,1.0,0.0,0.0,1.0,0.0,52.0,52.0,,,4.5,44.39784946236559,1.0,1.946236559139785
SEOUL_R028_C011,764.6509,0.0,0.0,0.0,0.0,1.0,0.0,64.0,64.0,,,3.2,26.786516853932586,1.0,0.6404494382022472
SEOUL_R028_C012,501.90817,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,,,4.0,6.673076923076923,1.0,0.1153846153846153
SEOUL_R028_C013,255.7243,1.0,1.0,0.0,0.0,1.0,0.0,56.0,56.0,8.0,24.0,1.0,39.236363636363635,1.0,3.0545454545454547
SEOUL_R028_C014,327.07193,1.0,1.0,0.0,0.0,1.0,0.0,28.0,28.0,168.0,,4.5,6.952830188679245,1.0,0.7358490566037734
SEOUL_R028_C015,301.46832,1.0,0.0,0.0,0.0,1.0,0.0,,,72.0,,,1.4878048780487805,1.0,0.0
SEOUL_R028_C016,711.73236,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
SEOUL_R028_C017,955.9819,0.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,240.0,,,,1.0,
SEOUL_R028_C018,1317.6307,0.0,0.0,0.0,0.0,1.0,0.0,,,416.0,,,0.0,1.0,0.0
SEOUL_R028_C019,1037.795,0.0,0.0,0.0,0.0,1.0,0.0,,,96.0,,,0.0,1.0,0.0
SEOUL_R028_C020,779.8474,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0.5454545454545453,1.0,0.0
SEOUL_R028_C021,700.88715,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,,,3.0,2.911764705882353,1.0,0.0
SEOUL_R028_C022,398.2986,1.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,,,7.5,26.5,1.0,0.8
SEOUL_R028_C023,568.11615,0.0,0.0,0.0,0.0,1.0,0.0,32.0,32.0,,,5.666666666666667,54.36619718309859,1.0,2.422535211267605
SEOUL_R028_C024,122.71326,1.0,1.0,0.0,0.0,1.0,0.0,88.0,88.0,,16.0,5.5,28.82089552238806,1.0,3.009950248756219
SEOUL_R028_C025,195.04245,1.0,0.0,0.0,0.0,1.0,0.0,128.0,128.0,,40.0,9.5,29.146788990825687,1.0,1.0091743119266054
SEOUL_R028_C026,406.86462,1.0,0.0,0.0,0.0,1.0,0.0,104.0,104.0,,48.0,7.25,99.85826771653544,1.0,14.22047244094488
SEOUL_R028_C027,153.18504,1.0,1.0,0.0,0.0,1.0,0.0,172.0,172.0,136.0,132.0,2.2222222222222223,34.69948186528497,1.0,4.626943005181347
SEOUL_R028_C028,438.26224,1.0,0.0,0.0,0.0,1.0,0.0,40.0,40.0,76.0,32.0,5.0,30.805555555555557,1.0,4.064814814814815
SEOUL_R028_C029,383.6711,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,,,5.5,43.669291338582674,1.0,0.7165354330708661
SEOUL_R028_C030,91.89019,1.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,,24.0,6.0,37.29554655870445,1.0,1.3036437246963564
SEOUL_R028_C031,470.41837,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R028_C032,576.5631,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,1.0465116279069768
SEOUL_R028_C033,361.108,1.0,0.0,0.0,0.0,1.0,0.0,,,,,1.0,7.09375,1.0,0.0625
SEOUL_R028_C034,62.687263,1.0,1.0,0.0,0.0,1.0,0.0,128.0,128.0,104.0,16.0,8.0,62.89655172413793,1.0,9.095785440613026
SEOUL_R028_C035,260.7113,1.0,1.0,0.0,0.0,1.0,0.0,,,4.0,,,38.53206650831354,1.0,2.304038004750594
SEOUL_R028_C036,584.8858,0.0,0.0,0.0,0.0,1.0,0.0,96.0,96.0,,,7.5,258.8829787234043,1.0,4.973404255319149
SEOUL_R028_C037,522.37946,0.0,0.0,0.0,0.0,1.0,0.0,72.0,72.0,,24.0,13.0,316.98709677419356,1.0,5.503225806451613
SEOUL_R028_C038,541.93854,0.0,0.0,0.0,0.0,1.0,0.0,56.0,56.0,,,6.25,403.96787148594376,1.0,11.072289156626503
SEOUL_R028_C039,200.45998,1.0,1.0,0.0,0.0,1.0,0.0,56.0,56.0,,,1.0,525.610989010989,1.0,13.23296703296703
SEOUL_R028_C040,518.52374,0.0,0.0,0.0,0.0,1.0,0.0,32.0,32.0,,,,438.1555555555556,1.0,6.8
SEOUL_R028_C041,358.59564,1.0,1.0,0.0,0.0,1.0,0.0,68.0,68.0,,,10.666666666666666,177.24576271186442,1.0,5.460451977401129
SEOUL_R028_C042,143.2652,1.0,1.0,0.0,0.0,1.0,0.0,144.0,144.0,,,9.5,218.9003759398496,1.0,10.665413533834586
SEOUL_R028_C043,205.15341,1.0,0.0,0.0,0.0,1.0,0.0,56.0,56.0,,,15.5,196.78082191780825,1.0,13.831050228310504
SEOUL_R028_C044,195.84904,1.0,0.0,0.0,0.0,1.0,0.0,76.0,76.0,,,7.25,165.9311023622047,1.0,13.88976377952756
SEOUL_R028_C045,280.827,1.0,1.0,0.0,0.0,1.0,0.0,148.0,148.0,,,6.333333333333333,160.6559633027523,1.0,9.706422018348624
SEOUL_R028_C046,320.8606,1.0,0.0,0.0,0.0,1.0,0.0,72.0,72.0,,8.0,6.5,127.94285714285714,1.0,5.782417582417582
SEOUL_R028_C047,102.021515,1.0,0.0,0.0,0.0,1.0,0.0,120.0,120.0,168.0,,4.4,61.090384615384615,1.0,4.776923076923077
SEOUL_R028_C048,423.351,1.0,1.0,0.0,0.0,1.0,0.0,120.0,120.0,72.0,,4.833333333333333,70.44475920679886,1.0,4.852691218130311
SEOUL_R028_C049,25.361395,1.0,1.0,0.0,0.0,1.0,0.0,112.0,112.0,20.0,20.0,4.75,52.2846975088968,1.0,5.1886120996441285
SEOUL_R028_C050,242.18248,1.0,1.0,0.0,0.0,1.0,0.0,108.0,108.0,20.0,32.0,4.0,73.86060606060606,1.0,5.672727272727272
SEOUL_R028_C051,155.90154,1.0,1.0,0.0,0.0,1.0,0.0,168.0,168.0,,48.0,4.0,110.97826086956522,1.0,16.143478260869564
SEOUL_R028_C052,338.884,1.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,,8.0,4.2,83.0828729281768,1.0,14.696132596685082
SEOUL_R028_C053,273.18646,1.0,1.0,0.0,0.0,0.0,0.0,64.0,64.0,,32.0,3.7142857142857144,123.9559585492228,1.0,10.2279792746114
SEOUL_R028_C054,25.848623,1.0,1.0,0.0,0.0,1.0,0.0,80.0,80.0,,,3.1818181818181817,163.32558139534885,1.0,11.116279069767442
SEOUL_R028_C055,134.1335,1.0,1.0,0.0,0.0,1.0,0.0,80.0,80.0,156.0,24.0,4.4,48.734299516908216,1.0,5.2898550724637685
SEOUL_R028_C056,84.13638,1.0,1.0,0.0,0.0,0.0,0.0,128.0,128.0,,64.0,3.142857142857143,94.20863309352517,1.0,6.762589928057554
SEOUL_R028_C057,172.61156,1.0,1.0,0.0,0.0,1.0,0.0,20.0,20.0,,24.0,4.0,45.5327868852459,1.0,3.6557377049180326
SEOUL_R028_C058,567.6699,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R028_C059,989.8057,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R028_C060,1354.6475,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R028_C068,1304.0365,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R028_C069,1125.1951,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,
SEOUL_R028_C070,681.739,0.0,0.0,0.0,0.0,1.0,0.0,,,128.0,,,0.7777777777777778,0.0,0.0
SEOUL_R028_C071,194.6758,1.0,0.0,0.0,0.0,1.0,0.0,,,76.0,,,6.703125,0.0,0.125
SEOUL_R028_C072,230.97209,1.0,0.0,0.0,0.0,1.0,0.0,76.0,76.0,,,4.0,12.369565217391305,0.0,1.5
SEOUL_R028_C073,272.02118,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.0,0.0,1.0
SEOUL_R029_C001,2698.0366,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,
SEOUL_R029_C002,2422.0632,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,
SEOUL_R029_C003,1939.7006,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,
SEOUL_R029_C004,1445.1293,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,
SEOUL_R029_C005,946.51337,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,
SEOUL_R029_C006,450.97217,1.0,0.0,0.0,0.0,1.0,0.0,,,,,5.0,,,
SEOUL_R029_C007,89.54278,1.0,1.0,0.0,0.0,1.0,0.0,44.0,44.0,64.0,8.0,2.0,30.879807692307693,1.0,1.3605769230769234
SEOUL_R029_C008,463.51358,1.0,1.0,0.0,0.0,1.0,0.0,92.0,92.0,,,2.3333333333333335,116.60150375939848,1.0,8.644736842105264
SEOUL_R029_C009,80.56474,1.0,1.0,0.0,0.0,1.0,0.0,232.0,232.0,,48.0,4.5,75.3882783882784,1.0,6.0366300366300365
SEOUL_R029_C010,185.28535,1.0,0.0,0.0,0.0,0.0,0.0,172.0,172.0,,,3.25,180.31304347826088,1.0,7.869565217391305
SEOUL_R029_C011,680.2971,0.0,0.0,0.0,0.0,1.0,0.0,104.0,104.0,,24.0,2.6666666666666665,230.8686868686869,0.0,7.616161616161616
SEOUL_R029_C012,504.17517,0.0,0.0,0.0,0.0,1.0,0.0,64.0,64.0,,,2.0,22.735849056603772,1.0,1.4528301886792452
SEOUL_R029_C013,260.1455,1.0,0.0,0.0,0.0,1.0,0.0,200.0,200.0,,,5.166666666666667,137.32888888888888,1.0,5.404444444444445
SEOUL_R029_C014,175.80472,1.0,0.0,0.0,0.0,1.0,0.0,72.0,72.0,,,3.2,50.44927536231884,1.0,1.9275362318840579
SEOUL_R029_C015,133.1497,1.0,1.0,0.0,0.0,1.0,0.0,60.0,60.0,152.0,32.0,4.166666666666667,12.4,1.0,1.1391304347826088
SEOUL_R029_C016,264.15912,1.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,560.0,,,5.8625,1.0,1.375
SEOUL_R029_C017,647.4115,0.0,0.0,0.0,0.0,1.0,0.0,,,72.0,,,,0.0,
SEOUL_R029_C018,851.8096,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,1.0,0.0
SEOUL_R029_C019,1165.8174,0.0,0.0,0.0,0.0,1.0,0.0,,,148.0,,1.5,0.0652173913043478,1.0,0.0
SEOUL_R029_C020,1259.8804,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,200.0,,1.2,1.0,1.0,0.0
SEOUL_R029_C021,1063.4294,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SEOUL_R029_C022,893.4658,0.0,0.0,0.0,0.0,1.0,0.0,32.0,32.0,,,3.6666666666666665,9.23076923076923,1.0,0.2307692307692307
SEOUL_R029_C023,681.5078,0.0,0.0,0.0,0.0,1.0,0.0,40.0,40.0,,,5.5,43.63492063492063,1.0,10.492063492063492
SEOUL_R029_C024,226.59953,1.0,1.0,0.0,0.0,1.0,0.0,36.0,36.0,16.0,16.0,5.0,47.90243902439025,1.0,5.8861788617886175
SEOUL_R029_C025,314.4041,1.0,1.0,0.0,0.0,1.0,0.0,28.0,28.0,28.0,4.0,6.5,69.27725118483413,1.0,4.722748815165877
SEOUL_R029_C026,55.399998,1.0,1.0,0.0,0.0,1.0,0.0,100.0,100.0,112.0,32.0,6.2,99.97167138810198,1.0,9.61756373937677
SEOUL_R029_C027,276.5181,1.0,0.0,0.0,0.0,1.0,0.0,76.0,76.0,136.0,16.0,19.5,76.55687203791469,1.0,5.023696682464455
SEOUL_R029_C028,199.05643,1.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,,8.0,15.0,91.68715083798882,1.0,3.011173184357542
SEOUL_R029_C029,290.4341,1.0,1.0,0.0,0.0,0.0,0.0,80.0,80.0,,32.0,5.0,162.6658415841584,1.0,5.443069306930693
SEOUL_R029_C030,158.69171,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,39.449438202247194,1.0,0.0
SEOUL_R029_C031,447.5162,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,2.230769230769231,1.0,1.2307692307692308
SEOUL_R029_C032,290.9814,1.0,0.0,0.0,0.0,1.0,0.0,,,44.0,,1.4285714285714286,8.95260663507109,1.0,2.137440758293839
SEOUL_R029_C033,524.142,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,13.734177215189874,1.0,0.7215189873417721
SEOUL_R029_C034,276.29218,1.0,1.0,0.0,0.0,1.0,0.0,,,,,3.0,80.65986394557825,1.0,13.564625850340136
SEOUL_R029_C035,227.51459,1.0,0.0,0.0,0.0,1.0,0.0,44.0,44.0,,,14.0,198.10188679245283,1.0,8.939622641509434
SEOUL_R029_C036,209.24107,1.0,0.0,0.0,0.0,1.0,0.0,88.0,88.0,,,9.857142857142858,128.83582089552235,1.0,4.335820895522388
SEOUL_R029_C037,120.79821,1.0,1.0,0.0,0.0,1.0,0.0,108.0,108.0,,,11.11111111111111,287.31891891891894,1.0,5.4972972972972975
SEOUL_R029_C038,620.5689,0.0,0.0,0.0,0.0,1.0,0.0,216.0,216.0,,,12.75,454.46254071661224,1.0,5.04885993485342
SEOUL_R029_C039,195.63719,1.0,0.0,0.0,0.0,1.0,0.0,160.0,160.0,,32.0,12.083333333333334,487.6648351648351,1.0,5.326923076923077
SEOUL_R029_C040,430.19205,1.0,0.0,0.0,0.0,1.0,0.0,176.0,176.0,,24.0,9.666666666666666,252.67244701348747,1.0,5.398843930635838
SEOUL_R029_C041,170.69783,1.0,0.0,0.0,0.0,1.0,0.0,116.0,116.0,,24.0,6.444444444444445,189.13703703703703,1.0,19.95925925925926
SEOUL_R029_C042,366.1207,1.0,0.0,0.0,0.0,1.0,0.0,100.0,100.0,,,2.3333333333333335,284.0149812734082,1.0,14.910112359550562
SEOUL_R029_C043,363.20847,1.0,0.0,0.0,0.0,1.0,0.0,104.0,104.0,,4.0,6.0,215.2009345794393,1.0,6.672897196261683
SEOUL_R029_C044,109.92633,1.0,1.0,0.0,0.0,1.0,0.0,96.0,96.0,,36.0,2.0,180.13546798029557,1.0,13.995073891625616
SEOUL_R029_C045,326.51373,1.0,1.0,0.0,0.0,1.0,0.0,100.0,100.0,,32.0,2.0,218.05808477237048,1.0,20.17896389324961
SEOUL_R029_C046,119.90376,1.0,1.0,0.0,0.0,1.0,0.0,104.0,104.0,,48.0,2.3333333333333335,82.46464646464646,1.0,4.303030303030303
SEOUL_R029_C047,247.50497,1.0,1.0,0.0,0.0,1.0,0.0,88.0,88.0,,36.0,4.0,63.13090128755365,1.0,8.993562231759658
SEOUL_R029_C048,252.49907,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,,,7.5,69.18695652173913,1.0,11.39782608695652
SEOUL_R029_C049,170.5211,1.0,0.0,0.0,0.0,1.0,0.0,72.0,72.0,116.0,32.0,2.0,37.278481012658226,1.0,5.69198312236287
SEOUL_R029_C050,497.03055,1.0,0.0,0.0,0.0,1.0,0.0,76.0,76.0,112.0,,3.2,48.88716814159292,1.0,2.0973451327433628
SEOUL_R029_C051,1.766854,1.0,1.0,0.0,0.0,1.0,0.0,112.0,112.0,,48.0,4.0,101.22795698924732,1.0,8.38494623655914
SEOUL_R029_C052,435.7266,1.0,1.0,0.0,0.0,0.0,0.0,44.0,44.0,,,3.6666666666666665,89.09712230215827,1.0,11.276978417266188
SEOUL_R029_C053,386.84125,1.0,1.0,0.0,0.0,1.0,0.0,36.0,36.0,,,3.5,174.3201754385965,1.0,10.517543859649123
SEOUL_R029_C054,332.47256,1.0,1.0,0.0,0.0,1.0,0.0,24.0,24.0,16.0,,1.4,145.42543859649123,1.0,6.605263157894736
SEOUL_R029_C055,362.10608,1.0,1.0,0.0,0.0,1.0,0.0,32.0,32.0,100.0,,4.333333333333333,64.59420289855072,1.0,6.572463768115942
SEOUL_R029_C056,433.71188,1.0,1.0,0.0,0.0,1.0,0.0,64.0,64.0,,8.0,3.1,104.409009009009,1.0,8.165765765765766
SEOUL_R029_C057,238.64294,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.83823529411765,1.0,2.7107843137254903
